# time_index, spacecraft_id, x, y, z
546, 2, 6.7762101473500311e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
546, 3, 6.7762101473500311e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
546, 4, 6.4226567567567572e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
546, 5, 6.4933674348754123e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
546, 6, 6.4933674348754123e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
546, 7, 6.4226567567567572e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
547, 1, 6.4169171171171173e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
547, 2, 6.7704705077103913e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
547, 3, 6.7704705077103913e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
547, 4, 6.4169171171171173e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
547, 5, 6.4876277952357724e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
547, 6, 6.4876277952357724e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
547, 7, 6.4169171171171173e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
548, 1, 6.4111774774774775e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
548, 2, 6.7647308680707514e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
548, 3, 6.7647308680707514e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
548, 4, 6.4111774774774775e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
548, 5, 6.4818881555961326e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
548, 6, 6.4818881555961326e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
548, 7, 6.4111774774774775e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
549, 1, 6.4054378378378376e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
549, 2, 6.7589912284311116e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
549, 3, 6.7589912284311116e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
549, 4, 6.4054378378378376e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
549, 5, 6.4761485159564927e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
549, 6, 6.4761485159564927e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
549, 7, 6.4054378378378376e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
550, 1, 6.3996981981981978e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
550, 2, 6.7532515887914717e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
550, 3, 6.7532515887914717e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
550, 4, 6.3996981981981978e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
550, 5, 6.4704088763168529e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
550, 6, 6.4704088763168529e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
550, 7, 6.3996981981981978e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
551, 1, 6.3939585585585587e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
551, 2, 6.7475119491518319e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
551, 3, 6.7475119491518319e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
551, 4, 6.3939585585585587e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
551, 5, 6.4646692366772138e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
551, 6, 6.4646692366772138e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
551, 7, 6.3939585585585587e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
552, 1, 6.3882189189189196e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
552, 2, 6.7417723095121935e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
552, 3, 6.7417723095121935e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
552, 4, 6.3882189189189196e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
552, 5, 6.4589295970375746e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
552, 6, 6.4589295970375746e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
552, 7, 6.3882189189189196e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
553, 1, 6.3824792792792797e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
553, 2, 6.7360326698725536e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
553, 3, 6.7360326698725536e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
553, 4, 6.3824792792792797e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
553, 5, 6.4531899573979348e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
553, 6, 6.4531899573979348e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
553, 7, 6.3824792792792797e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
554, 1, 6.3767396396396399e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
554, 2, 6.7302930302329138e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
554, 3, 6.7302930302329138e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
554, 4, 6.3767396396396399e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
554, 5, 6.4474503177582949e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
554, 6, 6.4474503177582949e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
554, 7, 6.3767396396396399e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
555, 1, 6.3710000000000000e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
555, 2, 6.7245533905932739e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
555, 3, 6.7245533905932739e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
555, 4, 6.3710000000000000e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
555, 5, 6.4417106781186551e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
555, 6, 6.4417106781186551e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
555, 7, 6.3710000000000000e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
556, 1, 6.3652603603603601e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
556, 2, 6.7188137509536341e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
556, 3, 6.7188137509536341e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
556, 4, 6.3652603603603601e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
556, 5, 6.4359710384790152e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
556, 6, 6.4359710384790152e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
556, 7, 6.3652603603603601e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
557, 1, 6.3595207207207203e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
557, 2, 6.7130741113139942e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
557, 3, 6.7130741113139942e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
557, 4, 6.3595207207207203e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
557, 5, 6.4302313988393754e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
557, 6, 6.4302313988393754e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
557, 7, 6.3595207207207203e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
558, 1, 6.3537810810810812e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
558, 2, 6.7073344716743551e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
558, 3, 6.7073344716743551e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
558, 4, 6.3537810810810812e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
558, 5, 6.4244917591997363e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
558, 6, 6.4244917591997363e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
558, 7, 6.3537810810810812e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
559, 1, 6.3480414414414413e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
559, 2, 6.7015948320347153e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
559, 3, 6.7015948320347153e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
559, 4, 6.3480414414414413e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
559, 5, 6.4187521195600964e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
559, 6, 6.4187521195600964e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
559, 7, 6.3480414414414413e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
560, 1, 6.3423018018018022e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
560, 2, 6.6958551923950762e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
560, 3, 6.6958551923950762e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
560, 4, 6.3423018018018022e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
560, 5, 6.4130124799204573e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
560, 6, 6.4130124799204573e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
560, 7, 6.3423018018018022e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
561, 1, 6.3365621621621624e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
561, 2, 6.6901155527554363e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
561, 3, 6.6901155527554363e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
561, 4, 6.3365621621621624e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
561, 5, 6.4072728402808174e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
561, 6, 6.4072728402808174e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
561, 7, 6.3365621621621624e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
562, 1, 6.3308225225225225e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
562, 2, 6.6843759131157964e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
562, 3, 6.6843759131157964e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
562, 4, 6.3308225225225225e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
562, 5, 6.4015332006411776e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
562, 6, 6.4015332006411776e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
562, 7, 6.3308225225225225e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
563, 1, 6.3250828828828827e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
563, 2, 6.6786362734761566e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
563, 3, 6.6786362734761566e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
563, 4, 6.3250828828828827e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
563, 5, 6.3957935610015377e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
563, 6, 6.3957935610015377e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
563, 7, 6.3250828828828827e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
564, 1, 6.3193432432432428e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
564, 2, 6.6728966338365167e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
564, 3, 6.6728966338365167e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
564, 4, 6.3193432432432428e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
564, 5, 6.3900539213618979e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
564, 6, 6.3900539213618979e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
564, 7, 6.3193432432432428e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
565, 1, 6.3136036036036029e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
565, 2, 6.6671569941968769e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
565, 3, 6.6671569941968769e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
565, 4, 6.3136036036036029e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
565, 5, 6.3843142817222580e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
565, 6, 6.3843142817222580e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
565, 7, 6.3136036036036029e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
566, 1, 6.3078639639639638e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
566, 2, 6.6614173545572378e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
566, 3, 6.6614173545572378e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
566, 4, 6.3078639639639638e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
566, 5, 6.3785746420826189e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
566, 6, 6.3785746420826189e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
566, 7, 6.3078639639639638e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
567, 1, 6.3021243243243247e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
567, 2, 6.6556777149175987e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
567, 3, 6.6556777149175987e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
567, 4, 6.3021243243243247e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
567, 5, 6.3728350024429798e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
567, 6, 6.3728350024429798e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
567, 7, 6.3021243243243247e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
568, 1, 6.2963846846846849e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
568, 2, 6.6499380752779588e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
568, 3, 6.6499380752779588e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
568, 4, 6.2963846846846849e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
568, 5, 6.3670953628033400e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
568, 6, 6.3670953628033400e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
568, 7, 6.2963846846846849e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
569, 1, 6.2906450450450450e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
569, 2, 6.6441984356383190e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
569, 3, 6.6441984356383190e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
569, 4, 6.2906450450450450e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
569, 5, 6.3613557231637001e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
569, 6, 6.3613557231637001e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
569, 7, 6.2906450450450450e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
570, 1, 6.2849054054054052e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
570, 2, 6.6384587959986791e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
570, 3, 6.6384587959986791e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
570, 4, 6.2849054054054052e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
570, 5, 6.3556160835240602e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
570, 6, 6.3556160835240602e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
570, 7, 6.2849054054054052e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
571, 1, 6.2791657657657653e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
571, 2, 6.6327191563590392e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
571, 3, 6.6327191563590392e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
571, 4, 6.2791657657657653e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
571, 5, 6.3498764438844204e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
571, 6, 6.3498764438844204e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
571, 7, 6.2791657657657653e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
572, 1, 6.2734261261261262e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
572, 2, 6.6269795167194001e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
572, 3, 6.6269795167194001e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
572, 4, 6.2734261261261262e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
572, 5, 6.3441368042447813e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
572, 6, 6.3441368042447813e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
572, 7, 6.2734261261261262e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
573, 1, 6.2676864864864871e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
573, 2, 6.6212398770797610e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
573, 3, 6.6212398770797610e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
573, 4, 6.2676864864864871e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
573, 5, 6.3383971646051422e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
573, 6, 6.3383971646051422e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
573, 7, 6.2676864864864871e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
574, 1, 6.2619468468468465e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
574, 2, 6.6155002374401204e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
574, 3, 6.6155002374401204e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
574, 4, 6.2619468468468465e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
574, 5, 6.3326575249655016e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
574, 6, 6.3326575249655016e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
574, 7, 6.2619468468468465e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
575, 1, 6.2562072072072074e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
575, 2, 6.6097605978004813e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
575, 3, 6.6097605978004813e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
575, 4, 6.2562072072072074e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
575, 5, 6.3269178853258625e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
575, 6, 6.3269178853258625e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
575, 7, 6.2562072072072074e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
576, 1, 6.2504675675675675e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
576, 2, 6.6040209581608415e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
576, 3, 6.6040209581608415e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
576, 4, 6.2504675675675675e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
576, 5, 6.3211782456862226e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
576, 6, 6.3211782456862226e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
576, 7, 6.2504675675675675e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
577, 1, 6.2447279279279277e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
577, 2, 6.5982813185212016e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
577, 3, 6.5982813185212016e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
577, 4, 6.2447279279279277e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
577, 5, 6.3154386060465828e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
577, 6, 6.3154386060465828e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
577, 7, 6.2447279279279277e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
578, 1, 6.2389882882882886e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
578, 2, 6.5925416788815625e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
578, 3, 6.5925416788815625e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
578, 4, 6.2389882882882886e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
578, 5, 6.3096989664069436e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
578, 6, 6.3096989664069436e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
578, 7, 6.2389882882882886e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
579, 1, 6.2332486486486480e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
579, 2, 6.5868020392419219e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
579, 3, 6.5868020392419219e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
579, 4, 6.2332486486486480e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
579, 5, 6.3039593267673030e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
579, 6, 6.3039593267673030e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
579, 7, 6.2332486486486480e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
580, 1, 6.2275090090090089e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
580, 2, 6.5810623996022828e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
580, 3, 6.5810623996022828e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
580, 4, 6.2275090090090089e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
580, 5, 6.2982196871276639e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
580, 6, 6.2982196871276639e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
580, 7, 6.2275090090090089e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
581, 1, 6.2217693693693697e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
581, 2, 6.5753227599626437e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
581, 3, 6.5753227599626437e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
581, 4, 6.2217693693693697e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
581, 5, 6.2924800474880248e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
581, 6, 6.2924800474880248e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
581, 7, 6.2217693693693697e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
582, 1, 6.2160297297297299e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
582, 2, 6.5695831203230038e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
582, 3, 6.5695831203230038e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
582, 4, 6.2160297297297299e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
582, 5, 6.2867404078483850e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
582, 6, 6.2867404078483850e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
582, 7, 6.2160297297297299e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
583, 1, 6.2102900900900900e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
583, 2, 6.5638434806833640e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
583, 3, 6.5638434806833640e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
583, 4, 6.2102900900900900e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
583, 5, 6.2810007682087451e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
583, 6, 6.2810007682087451e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
583, 7, 6.2102900900900900e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
584, 1, 6.2045504504504502e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
584, 2, 6.5581038410437241e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
584, 3, 6.5581038410437241e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
584, 4, 6.2045504504504502e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
584, 5, 6.2752611285691053e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
584, 6, 6.2752611285691053e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
584, 7, 6.2045504504504502e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
585, 1, 6.1988108108108111e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
585, 2, 6.5523642014040850e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
585, 3, 6.5523642014040850e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
585, 4, 6.1988108108108111e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
585, 5, 6.2695214889294662e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
585, 6, 6.2695214889294662e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
585, 7, 6.1988108108108111e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
586, 1, 6.1930711711711712e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
586, 2, 6.5466245617644452e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
586, 3, 6.5466245617644452e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
586, 4, 6.1930711711711712e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
586, 5, 6.2637818492898263e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
586, 6, 6.2637818492898263e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
586, 7, 6.1930711711711712e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
587, 1, 6.1873315315315314e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
587, 2, 6.5408849221248053e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
587, 3, 6.5408849221248053e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
587, 4, 6.1873315315315314e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
587, 5, 6.2580422096501864e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
587, 6, 6.2580422096501864e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
587, 7, 6.1873315315315314e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
588, 1, 6.1815918918918923e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
588, 2, 6.5351452824851662e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
588, 3, 6.5351452824851662e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
588, 4, 6.1815918918918923e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
588, 5, 6.2523025700105473e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
588, 6, 6.2523025700105473e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
588, 7, 6.1815918918918923e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
589, 1, 6.1758522522522524e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
589, 2, 6.5294056428455263e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
589, 3, 6.5294056428455263e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
589, 4, 6.1758522522522524e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
589, 5, 6.2465629303709075e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
589, 6, 6.2465629303709075e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
589, 7, 6.1758522522522524e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
590, 1, 6.1701126126126125e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
590, 2, 6.5236660032058865e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
590, 3, 6.5236660032058865e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
590, 4, 6.1701126126126125e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
590, 5, 6.2408232907312676e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
590, 6, 6.2408232907312676e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
590, 7, 6.1701126126126125e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
591, 1, 6.1643729729729727e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
591, 2, 6.5179263635662466e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
591, 3, 6.5179263635662466e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
